epoch,batch,player_id,player_index,sigma
1,7,1168,978,1.0002700090408325
1,7,1019,829,1.0002700090408325
1,7,876,686,1.0002700090408325
1,7,148,106,1.0009353160858154
1,8,132,96,0.997988760471344
1,8,438,274,0.9963193535804749
1,8,1,0,0.9988466501235962
1,8,355,218,0.9952216744422913
1,8,544,354,0.9972031712532043
1,8,1147,957,1.000375747680664
1,8,1168,978,1.000375747680664
1,8,1019,829,1.000375747680664
1,8,876,686,1.000375747680664
1,8,148,106,1.0007678270339966
1,9,132,96,0.9974843859672546
1,9,438,274,0.9960243105888367
1,9,1,0,0.9984355568885803
1,9,355,218,0.9947210550308228
1,9,544,354,0.9967843294143677
1,9,1147,957,1.0003242492675781
1,9,1168,978,1.0003242492675781
1,9,1019,829,1.0003242492675781
1,9,876,686,1.0003242492675781
1,9,148,106,1.0005524158477783
1,10,132,96,0.997295081615448
1,10,438,274,0.9958097338676453
1,10,1,0,0.9979344010353088
1,10,355,218,0.9944429397583008
1,10,544,354,0.9963866472244263
1,10,1147,957,1.0001662969589233
1,10,1168,978,1.0001662969589233
1,10,1019,829,1.0001662969589233
1,10,876,686,1.0001662969589233
1,10,148,106,1.0001304149627686
1,11,132,96,0.9969645142555237
1,11,438,274,0.9955171346664429
1,11,1,0,0.9975836277008057
1,11,355,218,0.9943248629570007
1,11,544,354,0.9958623647689819
1,11,1147,957,0.9999687671661377
1,11,1168,978,0.9999687671661377
1,11,1019,829,0.9999687671661377
1,11,876,686,0.9999687671661377
1,11,148,106,0.9999426603317261
1,12,132,96,0.9966570734977722
1,12,438,274,0.9953153133392334
1,12,1,0,0.9971004724502563
1,12,355,218,0.9943222999572754
1,12,544,354,0.9953740835189819
1,12,1147,957,0.9998020529747009
1,12,1168,978,0.9998020529747009
1,12,1019,829,0.9998020529747009
1,12,876,686,0.9998020529747009
1,12,148,106,0.9998128414154053
1,13,132,96,0.9962172508239746
1,13,438,274,0.9952044486999512
1,13,1,0,0.9967027306556702
1,13,355,218,0.9943957924842834
1,13,544,354,0.9948023557662964
1,13,1147,957,0.9997215867042542
1,13,1168,978,0.9997215867042542
1,13,1019,829,0.9997215867042542
1,13,876,686,0.9997215867042542
1,13,148,106,0.9996609091758728
1,14,132,96,0.9957000017166138
1,14,438,274,0.9951899647712708
1,14,1,0,0.9962959289550781
1,14,355,218,0.9946892857551575
1,14,544,354,0.9945446252822876
1,14,1147,957,0.9997434020042419
1,14,1168,978,0.9997434020042419
1,14,1019,829,0.9997434020042419
1,14,876,686,0.9997434020042419
1,14,148,106,0.9995497465133667
1,15,132,96,0.995201051235199
1,15,438,274,0.9949835538864136
1,15,1,0,0.9958712458610535
1,15,355,218,0.9948177933692932
1,15,544,354,0.9942328929901123
1,15,1147,957,0.9998464584350586
1,15,1168,978,0.9998464584350586
1,15,1019,829,0.9998464584350586
1,15,876,686,0.9998464584350586
1,15,148,106,0.9992416501045227
1,16,132,96,0.9946726560592651
1,16,438,274,0.9947863221168518
1,16,1,0,0.9953442215919495
1,16,355,218,0.9949575662612915
1,16,544,354,0.9940698742866516
1,16,1147,957,0.9999890923500061
1,16,1168,978,0.9999890923500061
1,16,1019,829,0.9999890923500061
1,16,876,686,0.9999890923500061
1,16,148,106,0.9989076256752014
1,17,132,96,0.9941233992576599
1,17,438,274,0.9944888353347778
1,17,1,0,0.9947947263717651
1,17,355,218,0.9949643015861511
1,17,544,354,0.9938964247703552
1,17,1147,957,1.0001220703125
1,17,1168,978,1.0001220703125
1,17,1019,829,1.0001220703125
1,17,876,686,1.0001220703125
1,17,148,106,0.9984549880027771
1,18,132,96,0.9936253428459167
1,18,438,274,0.9940969347953796
1,18,1,0,0.9942328333854675
1,18,355,218,0.9949878454208374
1,18,544,354,0.9936509132385254
1,18,1147,957,1.0002020597457886
1,18,1168,978,1.0002020597457886
1,18,1019,829,1.0002020597457886
1,18,876,686,1.0002020597457886
1,18,148,106,0.9980209469795227
1,19,132,96,0.9931208491325378
1,19,438,274,0.993689775466919
1,19,1,0,0.9936237335205078
1,19,355,218,0.994988739490509
1,19,544,354,0.9933181405067444
1,19,1147,957,1.0002073049545288
1,19,1168,978,1.0002073049545288
1,19,1019,829,1.0002073049545288
1,19,876,686,1.0002073049545288
1,19,148,106,0.9976032972335815
1,20,132,96,0.9926615953445435
1,20,438,274,0.9933460354804993
1,20,1,0,0.9929963946342468
1,20,355,218,0.9949110150337219
1,20,544,354,0.9929994940757751
1,20,1147,957,1.0001442432403564
1,20,1168,978,1.0001442432403564
1,20,1019,829,1.0001442432403564
1,20,876,686,1.0001442432403564
1,20,148,106,0.9971619248390198
1,21,132,96,0.9922446608543396
1,21,438,274,0.9929187297821045
1,21,1,0,0.9924413561820984
1,21,355,218,0.9948859214782715
1,21,544,354,0.9926201105117798
1,21,1147,957,1.0000396966934204
1,21,1168,978,1.0000396966934204
1,21,1019,829,1.0000396966934204
1,21,876,686,1.0000396966934204
1,21,148,106,0.9967364072799683
1,22,132,96,0.9918661117553711
1,22,438,274,0.9924772381782532
1,22,1,0,0.9919224977493286
1,22,355,218,0.9949049353599548
1,22,544,354,0.9921967387199402
1,22,1147,957,0.9999315738677979
1,22,1168,978,0.9999315738677979
1,22,1019,829,0.9999315738677979
1,22,876,686,0.9999315738677979
1,22,148,106,0.9963156580924988
1,23,132,96,0.9915223121643066
1,23,438,274,0.9920523762702942
1,23,1,0,0.9914802312850952
1,23,355,218,0.9948610067367554
1,23,544,354,0.991755485534668
1,23,1147,957,0.9998562335968018
1,23,1168,978,0.9998562335968018
1,23,1019,829,0.9998562335968018
1,23,876,686,0.9998562335968018
1,23,148,106,0.9958378076553345
1,24,132,96,0.9912176132202148
1,24,438,274,0.9916750192642212
1,24,1,0,0.9910423159599304
1,24,355,218,0.99488365650177
1,24,544,354,0.9915649890899658
1,24,1147,957,0.9998365044593811
1,24,1168,978,0.9998365044593811
1,24,1019,829,0.9998365044593811
1,24,876,686,0.9998365044593811
1,24,148,106,0.995393693447113
1,25,132,96,0.9909573197364807
1,25,438,274,0.9913010001182556
1,25,1,0,0.9906547665596008
1,25,355,218,0.9950212836265564
1,25,544,354,0.9915537238121033
1,25,1147,957,0.9998739957809448
1,25,1168,978,0.9998739957809448
1,25,1019,829,0.9998739957809448
1,25,876,686,0.9998739957809448
1,25,148,106,0.9949063062667847
1,26,132,96,0.990670919418335
1,26,438,274,0.9908468127250671
1,26,1,0,0.9901216626167297
1,26,355,218,0.995138943195343
1,26,544,354,0.9915221333503723
1,26,1147,957,0.9999510049819946
1,26,1168,978,0.9999510049819946
1,26,1019,829,0.9999510049819946
1,26,876,686,0.9999510049819946
1,26,148,106,0.994641125202179
1,27,132,96,0.990436851978302
1,27,438,274,0.9904595017433167
1,27,1,0,0.989597499370575
1,27,355,218,0.9951743483543396
1,27,544,354,0.9914153814315796
1,27,1147,957,1.0000380277633667
1,27,1168,978,1.0000380277633667
1,27,1019,829,1.0000380277633667
1,27,876,686,1.0000380277633667
1,27,148,106,0.9943107962608337
1,28,132,96,0.9901669025421143
1,28,438,274,0.9900467991828918
1,28,1,0,0.9890482425689697
1,28,355,218,0.9952415227890015
1,28,544,354,0.9914235472679138
1,28,1147,957,1.0001039505004883
1,28,1168,978,1.0001039505004883
1,28,1019,829,1.0001039505004883
1,28,876,686,1.0001039505004883
1,28,148,106,0.9940106868743896
1,29,132,96,0.9898673892021179
1,29,438,274,0.9897046089172363
1,29,1,0,0.9884083867073059
1,29,355,218,0.9951969385147095
1,29,544,354,0.9914398193359375
1,29,1147,957,1.0001273155212402
1,29,1168,978,1.0001273155212402
1,29,1019,829,1.0001273155212402
1,29,876,686,1.0001273155212402
1,29,148,106,0.9937381148338318
1,30,132,96,0.9895526766777039
1,30,438,274,0.9894120097160339
1,30,1,0,0.9878019690513611
1,30,355,218,0.9951565861701965
1,30,544,354,0.9914571642875671
1,30,1147,957,1.000103235244751
1,30,1168,978,1.000103235244751
1,30,1019,829,1.000103235244751
1,30,876,686,1.000103235244751
1,30,148,106,0.9934908151626587
1,31,132,96,0.989315927028656
1,31,438,274,0.9892740249633789
1,31,1,0,0.987290620803833
1,31,355,218,0.9951248168945312
1,31,544,354,0.9913871884346008
1,31,1147,957,1.0000444650650024
1,31,1168,978,1.0000444650650024
1,31,1019,829,1.0000444650650024
1,31,876,686,1.0000444650650024
1,31,148,106,0.9932664036750793
1,32,132,96,0.9891842603683472
1,32,438,274,0.989121675491333
1,32,1,0,0.9867594242095947
1,32,355,218,0.9950260519981384
1,32,544,354,0.9912323355674744
1,32,1147,957,0.9999748468399048
1,32,1168,978,0.9999748468399048
1,32,1019,829,0.9999748468399048
1,32,876,686,0.9999748468399048
1,32,148,106,0.9930630326271057
1,33,132,96,0.9890990853309631
1,33,438,274,0.9888916611671448
1,33,1,0,0.9862260222434998
1,33,355,218,0.9948206543922424
1,33,544,354,0.991011917591095
1,33,1147,957,0.9999206066131592
1,33,1168,978,0.9999206066131592
1,33,1019,829,0.9999206066131592
1,33,876,686,0.9999206066131592
1,33,148,106,0.992878794670105
1,34,132,96,0.9889141917228699
1,34,438,274,0.9887055158615112
1,34,1,0,0.9857593774795532
1,34,355,218,0.9945747256278992
1,34,544,354,0.9906898140907288
1,34,1147,957,0.999900758266449
1,34,1168,978,0.999900758266449
1,34,1019,829,0.999900758266449
1,34,876,686,0.999900758266449
1,34,148,106,0.992712140083313
1,35,132,96,0.9887077808380127
1,35,438,274,0.9884797930717468
1,35,1,0,0.9853357672691345
1,35,355,218,0.9942287802696228
1,35,544,354,0.990307629108429
1,35,1147,957,0.9999197721481323
1,35,1168,978,0.9999197721481323
1,35,1019,829,0.9999197721481323
1,35,876,686,0.9999197721481323
1,35,148,106,0.992561399936676
1,36,132,96,0.9885193109512329
1,36,438,274,0.9882380366325378
1,36,1,0,0.984882652759552
1,36,355,218,0.9938228726387024
1,36,544,354,0.9898860454559326
1,36,1147,957,0.9999672770500183
1,36,1168,978,0.9999672770500183
1,36,1019,829,0.9999672770500183
1,36,876,686,0.9999672770500183
1,36,148,106,0.9924253821372986
1,37,132,96,0.9884352087974548
1,37,438,274,0.9880806803703308
1,37,1,0,0.9843903183937073
1,37,355,218,0.9934275150299072
1,37,544,354,0.989506721496582
1,37,1147,957,1.0000230073928833
1,37,1168,978,1.0000230073928833
1,37,1019,829,1.0000230073928833
1,37,876,686,1.0000230073928833
1,37,148,106,0.9923027157783508
1,38,132,96,0.988357663154602
1,38,438,274,0.9879001975059509
1,38,1,0,0.9839758276939392
1,38,355,218,0.9930753707885742
1,38,544,354,0.9891827702522278
1,38,1147,957,1.0000648498535156
1,38,1168,978,1.0000648498535156
1,38,1019,829,1.0000648498535156
1,38,876,686,1.0000648498535156
1,38,148,106,0.9921922087669373
1,39,132,96,0.9883635640144348
1,39,438,274,0.987656831741333
1,39,1,0,0.9835447669029236
1,39,355,218,0.9927655458450317
1,39,544,354,0.9888630509376526
1,39,1147,957,1.000077724456787
1,39,1168,978,1.000077724456787
1,39,1019,829,1.000077724456787
1,39,876,686,1.000077724456787
1,39,148,106,0.9920929074287415
1,40,132,96,0.9882982969284058
1,40,438,274,0.9873178601264954
1,40,1,0,0.9831063747406006
1,40,355,218,0.9922806024551392
1,40,544,354,0.988573431968689
1,40,1147,957,1.000058650970459
1,40,1168,978,1.000058650970459
1,40,1019,829,1.000058650970459
1,40,876,686,1.000058650970459
1,40,148,106,0.992003858089447
1,41,132,96,0.9882403016090393
1,41,438,274,0.9870110750198364
1,41,1,0,0.9824638962745667
1,41,355,218,0.9917923212051392
1,41,544,354,0.988311231136322
1,41,1147,957,1.0000181198120117
1,41,1168,978,1.0000181198120117
1,41,1019,829,1.0000181198120117
1,41,876,686,1.0000181198120117
1,41,148,106,0.9919241070747375
1,42,132,96,0.9881857633590698
1,42,438,274,0.9866306781768799
1,42,1,0,0.9818504452705383
1,42,355,218,0.9913455247879028
1,42,544,354,0.9879941940307617
1,42,1147,957,0.9999738931655884
1,42,1168,978,0.9999738931655884
1,42,1019,829,0.9999738931655884
1,42,876,686,0.9999738931655884
1,42,148,106,0.991852879524231
1,43,132,96,0.9880960583686829
1,43,438,274,0.9862127900123596
1,43,1,0,0.9812880754470825
1,43,355,218,0.9909415245056152
1,43,544,354,0.9876826405525208
1,43,1147,957,0.9999443292617798
1,43,1168,978,0.9999443292617798
1,43,1019,829,0.9999443292617798
1,43,876,686,0.9999443292617798
1,43,148,106,0.9917894601821899
1,44,132,96,0.9879892468452454
1,44,438,274,0.9857702851295471
1,44,1,0,0.9807261228561401
1,44,355,218,0.990556001663208
1,44,544,354,0.9873952269554138
1,44,1147,957,0.9999402165412903
1,44,1168,978,0.9999402165412903
1,44,1019,829,0.9999402165412903
1,44,876,686,0.9999402165412903
1,44,148,106,0.9917332530021667
1,45,132,96,0.9877330660820007
1,45,438,274,0.9854168891906738
1,45,1,0,0.9801619052886963
1,45,355,218,0.9901996850967407
1,45,544,354,0.9870976805686951
1,45,1147,957,0.9999613165855408
1,45,1168,978,0.9999613165855408
1,45,1019,829,0.9999613165855408
1,45,876,686,0.9999613165855408
1,45,148,106,0.9916834235191345
1,46,132,96,0.9874604344367981
1,46,438,274,0.9849714040756226
1,46,1,0,0.9795415997505188
1,46,355,218,0.9899047017097473
1,46,544,354,0.9867844581604004
1,46,1147,957,0.999996542930603
1,46,1168,978,0.999996542930603
1,46,1019,829,0.999996542930603
1,46,876,686,0.999996542930603
1,46,148,106,0.9916395545005798
1,47,132,96,0.9871406555175781
1,47,438,274,0.9845250248908997
1,47,1,0,0.979019820690155
1,47,355,218,0.9896378517150879
1,47,544,354,0.9864811301231384
1,47,1147,957,1.0000300407409668
1,47,1168,978,1.0000300407409668
1,47,1019,829,1.0000300407409668
1,47,876,686,1.0000300407409668
1,47,148,106,0.9916011691093445
1,48,132,96,0.9868804812431335
1,48,438,274,0.9841211438179016
1,48,1,0,0.9784320592880249
1,48,355,218,0.9893531799316406
1,48,544,354,0.9861885905265808
1,48,1147,957,1.0000476837158203
1,48,1168,978,1.0000476837158203
1,48,1019,829,1.0000476837158203
1,48,876,686,1.0000476837158203
1,48,148,106,0.9915677905082703
1,49,132,96,0.9866176247596741
1,49,438,274,0.9837999939918518
1,49,1,0,0.9778723120689392
1,49,355,218,0.9889740943908691
1,49,544,354,0.9859805107116699
1,49,1147,957,1.000043272972107
1,49,1168,978,1.000043272972107
1,49,1019,829,1.000043272972107
1,49,876,686,1.000043272972107
1,49,148,106,0.991538941860199
1,50,132,96,0.9863263368606567
1,50,438,274,0.9833359718322754
1,50,1,0,0.9774007797241211
1,50,355,218,0.9885452389717102
1,50,544,354,0.9857684969902039
1,50,1147,957,1.0000205039978027
1,50,1168,978,1.0000205039978027
1,50,1019,829,1.0000205039978027
1,50,876,686,1.0000205039978027
1,50,148,106,0.991514265537262
1,51,132,96,0.9861460328102112
1,51,438,274,0.9829286932945251
1,51,1,0,0.9769145846366882
1,51,355,218,0.988117516040802
1,51,544,354,0.9856604933738708
1,51,1147,957,0.999990701675415
1,51,1168,978,0.999990701675415
1,51,1019,829,0.999990701675415
1,51,876,686,0.999990701675415
1,51,148,106,0.9914933443069458
1,52,132,96,0.9859582185745239
1,52,438,274,0.9825440049171448
1,52,1,0,0.9764943718910217
1,52,355,218,0.9876725077629089
1,52,544,354,0.9855102300643921
1,52,1147,957,0.9999678730964661
1,52,1168,978,0.9999678730964661
1,52,1019,829,0.9999678730964661
1,52,876,686,0.9999678730964661
1,52,148,106,0.9914758801460266
1,53,132,96,0.9856890439987183
1,53,438,274,0.9821560978889465
1,53,1,0,0.976129412651062
1,53,355,218,0.9871347546577454
1,53,544,354,0.9853325486183167
1,53,1147,957,0.9999614357948303
1,53,1168,978,0.9999614357948303
1,53,1019,829,0.9999614357948303
1,53,876,686,0.9999614357948303
1,53,148,106,0.9914616346359253
1,54,132,96,0.9852781891822815
1,54,438,274,0.9818151593208313
1,54,1,0,0.9757868051528931
1,54,355,218,0.9867041707038879
1,54,544,354,0.9851568341255188
1,54,1147,957,0.9999729990959167
1,54,1168,978,0.9999729990959167
1,54,1019,829,0.9999729990959167
1,54,876,686,0.9999729990959167
1,54,148,106,0.991450309753418
1,55,132,96,0.9848926067352295
1,55,438,274,0.9815195798873901
1,55,1,0,0.9754394888877869
1,55,355,218,0.9862850308418274
1,55,544,354,0.9848511815071106
1,55,1147,957,0.9999957084655762
1,55,1168,978,0.9999957084655762
1,55,1019,829,0.9999957084655762
1,55,876,686,0.9999957084655762
1,55,148,106,0.9914416670799255
1,56,132,96,0.9844914078712463
1,56,438,274,0.981210470199585
1,56,1,0,0.9751423001289368
1,56,355,218,0.9858664274215698
1,56,544,354,0.984529435634613
1,56,1147,957,1.0000182390213013
1,56,1168,978,1.0000182390213013
1,56,1019,829,1.0000182390213013
1,56,876,686,1.0000182390213013
1,56,148,106,0.9914354085922241
1,57,132,96,0.984121561050415
1,57,438,274,0.9808884263038635
1,57,1,0,0.9749628901481628
1,57,355,218,0.9854950904846191
1,57,544,354,0.9842729568481445
1,57,1147,957,1.000030279159546
1,57,1168,978,1.000030279159546
1,57,1019,829,1.000030279159546
1,57,876,686,1.000030279159546
1,57,148,106,0.9914313554763794
1,58,132,96,0.9837878346443176
1,58,438,274,0.9805473685264587
1,58,1,0,0.9748079776763916
1,58,355,218,0.9849928021430969
1,58,544,354,0.9839990139007568
1,58,1147,957,1.0000271797180176
1,58,1168,978,1.0000271797180176
1,58,1019,829,1.0000271797180176
1,58,876,686,1.0000271797180176
1,58,148,106,0.9914293885231018
1,59,132,96,0.9834869503974915
1,59,438,274,0.9803623557090759
1,59,1,0,0.9746344089508057
1,59,355,218,0.9845387935638428
1,59,544,354,0.9837498664855957
1,59,1147,957,1.0000115633010864
1,59,1168,978,1.0000115633010864
1,59,1019,829,1.0000115633010864
1,59,876,686,1.0000115633010864
1,59,148,106,0.9914292693138123
1,60,132,96,0.9832159280776978
1,60,438,274,0.9801412224769592
1,60,1,0,0.9744836688041687
1,60,355,218,0.9839920401573181
1,60,544,354,0.9833934903144836
1,60,1147,957,0.999991774559021
1,60,1168,978,0.999991774559021
1,60,1019,829,0.999991774559021
1,60,876,686,0.999991774559021
1,60,148,106,0.9914308190345764
1,61,132,96,0.9829721450805664
1,61,438,274,0.9799092411994934
1,61,1,0,0.9743036031723022
1,61,355,218,0.9834854006767273
1,61,544,354,0.9830868244171143
1,61,1147,957,0.9999778866767883
1,61,1168,978,0.9999778866767883
1,61,1019,829,0.9999778866767883
1,61,876,686,0.9999778866767883
1,61,148,106,0.9914340376853943
1,62,132,96,0.9827530384063721
1,62,438,274,0.9796068072319031
1,62,1,0,0.9741080403327942
1,62,355,218,0.9830383062362671
1,62,544,354,0.9827421307563782
1,62,1147,957,0.999975860118866
1,62,1168,978,0.999975860118866
1,62,1019,829,0.999975860118866
1,62,876,686,0.999975860118866
1,62,148,106,0.9914385676383972
1,63,132,96,0.9825564622879028
1,63,438,274,0.9793679118156433
1,63,1,0,0.9739025235176086
1,63,355,218,0.9825450778007507
1,63,544,354,0.9824394583702087
1,63,1147,957,0.9999857544898987
1,63,1168,978,0.9999857544898987
1,63,1019,829,0.9999857544898987
1,63,876,686,0.9999857544898987
1,63,148,106,0.99144446849823
1,64,132,96,0.9823803901672363
1,64,438,274,0.9791708588600159
1,64,1,0,0.9737181663513184
1,64,355,218,0.9821537733078003
1,64,544,354,0.9821968078613281
1,64,1147,957,1.0000016689300537
1,64,1168,978,1.0000016689300537
1,64,1019,829,1.0000016689300537
1,64,876,686,1.0000016689300537
1,64,148,106,0.9914515018463135
1,65,132,96,0.982229471206665
1,65,438,274,0.9790098667144775
1,65,1,0,0.9734804034233093
1,65,355,218,0.9817674160003662
1,65,544,354,0.9819939136505127
1,65,1147,957,1.000015377998352
1,65,1168,978,1.000015377998352
1,65,1019,829,1.000015377998352
1,65,876,686,1.000015377998352
1,65,148,106,0.9914597272872925
1,66,132,96,0.9820697903633118
1,66,438,274,0.9788311719894409
1,66,1,0,0.9732772707939148
1,66,355,218,0.9813311100006104
1,66,544,354,0.9817153811454773
1,66,1147,957,1.000020146369934
1,66,1168,978,1.000020146369934
1,66,1019,829,1.000020146369934
1,66,876,686,1.000020146369934
1,66,148,106,0.9914689064025879
1,67,132,96,0.9818525314331055
1,67,438,274,0.9785796999931335
1,67,1,0,0.973077654838562
1,67,355,218,0.980806827545166
1,67,544,354,0.9813832640647888
1,67,1147,957,1.0000141859054565
1,67,1168,978,1.0000141859054565
1,67,1019,829,1.0000141859054565
1,67,876,686,1.0000141859054565
1,67,148,106,0.9914790391921997
1,68,132,96,0.9814512133598328
1,68,438,274,0.9784687757492065
1,68,1,0,0.9728987812995911
1,68,355,218,0.9802728295326233
1,68,544,354,0.9813041090965271
1,68,1147,957,1.0000017881393433
1,68,1168,978,1.0000017881393433
1,68,1019,829,1.0000017881393433
1,68,876,686,1.0000017881393433
1,68,148,106,0.9914900064468384
1,69,132,96,0.9810826778411865
1,69,438,274,0.9782910346984863
1,69,1,0,0.9725707173347473
1,69,355,218,0.979674756526947
1,69,544,354,0.9811607003211975
1,69,1147,957,0.9999895095825195
1,69,1168,978,0.9999895095825195
1,69,1019,829,0.9999895095825195
1,69,876,686,0.9999895095825195
1,69,148,106,0.9915017485618591
1,70,132,96,0.9808406829833984
1,70,438,274,0.9781892895698547
1,70,1,0,0.9721801280975342
1,70,355,218,0.9791840314865112
1,70,544,354,0.9809884428977966
1,70,1147,957,0.9999838471412659
1,70,1168,978,0.9999838471412659
1,70,1019,829,0.9999838471412659
1,70,876,686,0.9999838471412659
1,70,148,106,0.991514265537262
1,71,132,96,0.9805393218994141
1,71,438,274,0.9780410528182983
1,71,1,0,0.9717221856117249
1,71,355,218,0.9786491990089417
1,71,544,354,0.9807600975036621
1,71,1147,957,0.999987006187439
1,71,1168,978,0.999987006187439
1,71,1019,829,0.999987006187439
1,71,876,686,0.999987006187439
1,71,148,106,0.9915273189544678
1,72,132,96,0.9803634881973267
1,72,438,274,0.9777583479881287
1,72,1,0,0.9713065028190613
1,72,355,218,0.9781339168548584
1,72,544,354,0.9805334806442261
1,72,1147,957,0.9999966025352478
1,72,1168,978,0.9999966025352478
1,72,1019,829,0.9999966025352478
1,72,876,686,0.9999966025352478
1,72,148,106,0.9915410280227661
1,73,132,96,0.9801869988441467
1,73,438,274,0.9773811101913452
1,73,1,0,0.9709023237228394
1,73,355,218,0.9775460362434387
1,73,544,354,0.9802230000495911
1,73,1147,957,1.0000070333480835
1,73,1168,978,1.0000070333480835
1,73,1019,829,1.0000070333480835
1,73,876,686,1.0000070333480835
1,73,148,106,0.9915553331375122
1,74,132,96,0.9799269437789917
1,74,438,274,0.9768792390823364
1,74,1,0,0.9705981016159058
1,74,355,218,0.9770134091377258
1,74,544,354,0.9797919392585754
1,74,1147,957,1.0000128746032715
1,74,1168,978,1.0000128746032715
1,74,1019,829,1.0000128746032715
1,74,876,686,1.0000128746032715
1,74,148,106,0.9915701746940613
1,75,132,96,0.9796475172042847
1,75,438,274,0.9763762950897217
1,75,1,0,0.9703247547149658
1,75,355,218,0.9765289425849915
1,75,544,354,0.9793387055397034
1,75,1147,957,1.0000113248825073
1,75,1168,978,1.0000113248825073
1,75,1019,829,1.0000113248825073
1,75,876,686,1.0000113248825073
1,75,148,106,0.9915854334831238
1,76,132,96,0.9794014692306519
1,76,438,274,0.9758513569831848
1,76,1,0,0.9701179265975952
1,76,355,218,0.9760026335716248
1,76,544,354,0.9788898825645447
1,76,1147,957,1.0000038146972656
1,76,1168,978,1.0000038146972656
1,76,1019,829,1.0000038146972656
1,76,876,686,1.0000038146972656
1,76,148,106,0.9916011691093445
1,77,132,96,0.9792652130126953
1,77,438,274,0.975330650806427
1,77,1,0,0.9699229598045349
1,77,355,218,0.9754582047462463
1,77,544,354,0.9784799218177795
1,77,1147,957,0.9999949932098389
1,77,1168,978,0.9999949932098389
1,77,1019,829,0.9999949932098389
1,77,876,686,0.9999949932098389
1,77,148,106,0.9916173815727234
1,78,132,96,0.9791871905326843
1,78,438,274,0.9748559594154358
1,78,1,0,0.9697222709655762
1,78,355,218,0.9749830961227417
1,78,544,354,0.9781261086463928
1,78,1147,957,0.9999896883964539
1,78,1168,978,0.9999896883964539
1,78,1019,829,0.9999896883964539
1,78,876,686,0.9999896883964539
1,78,148,106,0.9916338920593262
1,79,132,96,0.9790800213813782
1,79,438,274,0.9743095636367798
1,79,1,0,0.9695160984992981
1,79,355,218,0.9745551347732544
1,79,544,354,0.977820873260498
1,79,1147,957,0.9999904632568359
1,79,1168,978,0.9999904632568359
1,79,1019,829,0.9999904632568359
1,79,876,686,0.9999904632568359
1,79,148,106,0.9916507601737976
1,80,132,96,0.979031503200531
1,80,438,274,0.9736979603767395
1,80,1,0,0.9692257642745972
1,80,355,218,0.9740759134292603
1,80,544,354,0.9774371385574341
1,80,1147,957,0.9999964833259583
1,80,1168,978,0.9999964833259583
1,80,1019,829,0.9999964833259583
1,80,876,686,0.9999964833259583
1,80,148,106,0.9916679859161377
1,81,132,96,0.9789846539497375
1,81,438,274,0.9729204177856445
1,81,1,0,0.9689248204231262
1,81,355,218,0.9735400080680847
1,81,544,354,0.9770278930664062
1,81,1147,957,1.0000038146972656
1,81,1168,978,1.0000038146972656
1,81,1019,829,1.0000038146972656
1,81,876,686,1.0000038146972656
1,81,148,106,0.9916854500770569
1,82,132,96,0.978903591632843
1,82,438,274,0.9722194671630859
1,82,1,0,0.9686579704284668
